product_id,customer_id,product_category,customer_segment,sales,discount,date
48,58,A,Y,919,0.023504981,13-08-2021
1,715,B,X,899,0.270064879,14-08-2021
11,485,A,Y,374,0.226864577,15-08-2021
76,171,D,Y,148,0.168414971,16-08-2021
14,686,C,X,489,0.138019331,17-08-2021
72,722,B,Z,751,0.002488151,18-08-2021
95,111,D,X,729,0.013149597,19-08-2021
7,461,B,Y,807,0.103544411,20-08-2021
46,233,A,X,734,0.01229739,21-08-2021
31,786,B,X,407,0.125192466,22-08-2021
16,944,C,n,,,23-08-2021
42,694,B,X,988,0.026471902,24-08-2021
39,392,A,Y,550,0.085600635,25-08-2021
54,844,C,X,205,0.257444974,26-08-2021
44,411,B,Z,797,0.154997704,27-08-2021
83,279,D,X,799,0.04987066,28-08-2021
8,229,B,Y,273,0.157786491,29-08-2021
93,626,C,X,269,0.140767859,30-08-2021
66,476,B,Y,691,0.228609927,31-08-2021
42,637,B,Y,893,0.152360025,01-09-2021
67,77,A,X,540,0.073639266,02-09-2021
93,200,A,Z,127,0.117774704,03-09-2021
79,979,C,X,764,0.104354837,04-09-2021
92,832,B,X,353,0.225300573,05-09-2021
32,594,B,Z,682,0.277039751,06-09-2021
94,567,D,Y,653,0.147385005,07-09-2021
51,136,C,Z,914,0.158695454,08-09-2021
47,183,A,Z,589,0.09856333,09-09-2021
94,200,C,Y,935,0.266811538,10-09-2021
34,905,A,Z,168,0.238097398,11-09-2021
13,85,A,Y,665,0.173795557,12-09-2021
97,562,D,Y,884,0.116420237,13-09-2021
81,12,C,Y,184,0.02222439,14-09-2021
67,473,C,Y,338,0.201817344,15-09-2021
73,125,A,Z,718,0.064112542,16-09-2021
11,435,B,Y,324,0.203425765,17-09-2021
91,411,D,X,872,0.14558556,18-09-2021
28,782,C,Y,613,0.291862842,19-09-2021
57,113,A,Y,951,0.204477857,20-09-2021
66,557,D,Z,958,0.209265552,21-09-2021
65,141,D,Z,629,0.167194922,22-09-2021
70,588,B,Z,972,0.206453568,23-09-2021
89,207,A,Y,124,0.121299564,24-09-2021
35,276,C,X,337,0.134407354,25-09-2021
80,163,C,Y,949,0.097554916,26-09-2021
4,787,A,X,212,0.122561275,27-09-2021
61,615,A,Y,363,0.079847904,28-09-2021
38,957,B,X,797,0.080367467,29-09-2021
44,450,C,Z,496,0.238520407,30-09-2021
84,544,A,Z,374,0.150512998,01-10-2021
89,582,C,X,306,0.159767581,02-10-2021
71,308,C,Z,476,0.297137515,03-10-2021
21,232,B,Y,277,0.102016319,04-10-2021
7,241,C,Y,553,0.210436244,05-10-2021
29,905,D,Y,350,0.244652495,06-10-2021
7,417,B,X,618,0.257753824,07-10-2021
67,123,C,Z,812,0.016769745,08-10-2021
93,263,A,Z,945,0.079632531,09-10-2021
93,930,D,Y,331,0.227245518,10-10-2021
70,513,C,X,724,0.001200272,11-10-2021
74,635,D,X,815,0.039716517,12-10-2021
55,132,A,Z,573,0.288503739,13-10-2021
78,64,D,Z,856,0.198214332,14-10-2021
22,508,B,Y,177,0.229224266,15-10-2021
32,426,C,Y,805,0.140056157,16-10-2021
82,182,C,Y,617,0.072817337,17-10-2021
36,816,D,X,807,0.136278762,18-10-2021
9,571,B,Y,864,0.272269359,19-10-2021
26,966,B,Y,628,0.233207953,20-10-2021
22,45,A,Y,978,0.008560555,21-10-2021
46,636,A,Y,222,0.285982563,22-10-2021
87,99,D,Y,184,0.125489,23-10-2021
17,386,C,Z,527,0.27302033,24-10-2021
26,104,C,Z,720,0.173702785,25-10-2021
38,652,A,Y,325,0.03795918,26-10-2021
2,755,B,X,612,0.196520048,27-10-2021
6,910,A,Z,339,0.11053711,28-10-2021
71,525,B,X,401,0.052804873,29-10-2021
13,77,C,X,115,0.076526192,30-10-2021
91,18,D,Y,500,0.002804547,31-10-2021
75,444,A,Z,358,0.272725193,01-11-2021
55,426,C,Z,628,0.19247962,02-11-2021
79,309,A,Z,568,0.203869615,03-11-2021
63,346,C,Z,137,0.254544557,04-11-2021
73,236,A,Z,272,0.081546424,05-11-2021
72,292,B,Z,265,0.259345597,06-11-2021
46,667,D,X,398,0.298028227,07-11-2021
6,312,D,Y,229,0.245768681,08-11-2021
48,447,A,Z,970,0.277726442,09-11-2021
60,995,B,Z,854,0.257846856,10-11-2021
43,694,D,X,158,0.249585353,11-11-2021
68,329,C,X,742,0.037853474,12-11-2021
11,171,A,X,498,0.25666456,13-11-2021
58,456,B,X,333,0.178798398,14-11-2021
92,14,B,Y,816,0.134505788,15-11-2021
90,393,B,Y,260,0.056485027,16-11-2021
4,539,C,Z,979,0.297913668,17-11-2021
79,84,D,Y,298,0.01333527,18-11-2021
83,688,B,Z,526,0.037219558,19-11-2021
70,372,D,Z,159,0.27179388,20-11-2021
59,698,A,X,332,0.073897115,21-11-2021
5,415,D,X,577,0.241900874,22-11-2021
18,204,D,Y,971,0.16624752,23-11-2021
70,695,C,X,847,0.17759429,24-11-2021
64,628,B,Y,395,0.148678495,25-11-2021
95,441,B,Z,402,0.160123256,26-11-2021
25,50,A,Y,332,0.220337372,27-11-2021
4,996,B,Z,705,0.145119488,28-11-2021
70,660,C,X,536,0.081929232,29-11-2021
41,151,A,X,660,0.137574185,30-11-2021
37,613,C,Z,,0.025988474,01-12-2021
59,916,A,Z,345,0.016663778,02-12-2021
50,885,C,Z,949,0.246780204,03-12-2021
56,944,C,X,803,0.002832399,04-12-2021
25,435,C,Z,814,0.060827879,05-12-2021
34,483,A,Y,496,0.27871185,06-12-2021
19,74,D,Y,481,0.028823125,07-12-2021
98,300,C,X,595,0.066142999,08-12-2021
79,19,B,X,738,0.14949365,09-12-2021
8,565,D,X,741,0.164108581,10-12-2021
54,109,B,Y,381,0.235161129,11-12-2021
47,518,C,Z,252,0.062913951,12-12-2021
34,539,C,Y,689,0.210004025,13-12-2021
82,272,A,X,333,0.284619046,14-12-2021
30,416,B,Z,322,0.103482309,15-12-2021
13,12,B,Z,341,0.213063081,16-12-2021
47,3,D,Y,912,0.165541317,17-12-2021
33,184,B,Y,667,0.15404382,18-12-2021
35,171,C,X,974,0.290978783,19-12-2021
88,637,B,X,336,0.044862361,20-12-2021
26,207,A,X,386,0.254633629,21-12-2021
47,653,A,Y,541,0.040460061,22-12-2021
53,459,C,Y,631,0.120206548,23-12-2021
65,712,C,X,832,0.100867317,24-12-2021
77,407,B,Z,362,0.178582901,25-12-2021
74,56,D,Y,976,0.24799116,26-12-2021
19,464,C,Y,174,0.174642419,27-12-2021
5,949,D,Y,346,0.077541067,28-12-2021
8,324,A,Y,780,0.074235748,29-12-2021
4,976,A,Y,724,0.120955519,30-12-2021
49,108,D,Y,924,0.178791708,31-12-2021
77,481,D,Y,362,0.1771749,01-01-2022
38,387,A,Z,649,0.068333909,02-01-2022
49,879,B,X,105,0.023188677,03-01-2022
83,666,A,X,518,0.29492789,04-01-2022
52,622,C,Z,961,0.252252319,05-01-2022
50,828,D,Z,982,0.06624571,06-01-2022
72,775,A,X,888,0.027325504,07-01-2022
91,910,B,Z,193,0.286171112,08-01-2022
50,367,B,Z,366,0.190929471,09-01-2022
30,717,B,Z,575,0.05793654,10-01-2022
4,755,D,Y,406,0.154222299,11-01-2022
75,122,C,X,864,0.118064802,12-01-2022
85,634,A,Z,325,0.17914561,13-01-2022
66,607,C,X,590,0.107940913,14-01-2022
21,986,D,Z,558,0.231498151,15-01-2022
81,303,B,X,321,0.15183449,16-01-2022
43,642,A,Z,622,0.037386878,17-01-2022
29,824,A,Y,282,0.044827778,18-01-2022
27,80,A,Y,757,0.039554894,19-01-2022
88,436,D,X,449,0.278723048,20-01-2022
53,457,C,X,948,0.088367972,21-01-2022
49,621,B,Y,924,0.192847759,22-01-2022
67,220,D,X,176,0.257802365,23-01-2022
10,65,C,Z,872,0.057235019,24-01-2022
3,44,B,Y,362,0.000719983,25-01-2022
90,37,C,Z,721,0.263300432,26-01-2022
91,316,C,Z,475,0.216151037,27-01-2022
69,93,D,X,150,0.235823214,28-01-2022
11,299,D,X,661,0.130126451,29-01-2022
13,428,C,Z,912,0.237524646,30-01-2022
98,235,D,X,270,0.272258955,31-01-2022
38,212,C,Z,258,0.150831247,01-02-2022
40,803,B,Y,439,0.259005409,02-02-2022
33,838,C,X,758,0.24053637,03-02-2022
34,99,A,X,385,0.238728234,04-02-2022
27,291,A,Z,946,0.25740166,05-02-2022
90,962,C,Z,592,0.259392163,06-02-2022
51,225,B,Z,862,0.156758314,07-02-2022
89,769,D,Y,230,0.077815495,08-02-2022
83,576,B,X,350,0.242078328,09-02-2022
21,870,D,Z,293,0.188953606,10-02-2022
95,131,D,Z,469,0.168047549,11-02-2022
29,128,A,X,390,0.175121076,12-02-2022
73,582,D,Y,572,0.085072058,13-02-2022
19,570,C,X,209,0.177520016,14-02-2022
26,634,C,Z,805,0.284821283,15-02-2022
25,205,C,Z,480,0.130171951,16-02-2022
40,130,C,X,456,0.192211694,17-02-2022
29,776,B,Z,425,0.234720552,18-02-2022
25,808,D,X,264,0.091930287,19-02-2022
19,931,A,Z,621,0.150762966,20-02-2022
68,877,A,X,539,0.008213603,21-02-2022
45,352,D,Y,171,0.192023522,22-02-2022
84,729,A,X,154,0.123107879,23-02-2022
46,591,B,X,295,0.156669172,24-02-2022
55,697,A,Z,501,0.162050466,25-02-2022
1,52,B,Y,710,0.256845948,26-02-2022
11,883,B,X,718,0.014671393,27-02-2022
68,480,B,Y,956,0.224954597,28-02-2022
7,375,B,X,929,0.204376164,01-03-2022
92,790,B,X,787,0.270394232,02-03-2022
58,980,D,Y,962,0.177075126,03-03-2022
71,544,C,Z,968,0.258060573,04-03-2022
20,472,D,X,908,0.141916402,05-03-2022
35,561,A,X,771,0.012597351,06-03-2022
51,562,B,Z,109,0.137796733,07-03-2022
21,957,A,Y,463,0.190532323,08-03-2022
44,830,A,Z,116,0.205647163,09-03-2022
1,228,D,X,506,0.241228689,10-03-2022
67,51,B,Y,,,11-03-2022
98,33,C,Z,227,0.016671358,12-03-2022
13,321,A,Z,129,0.106620861,13-03-2022
16,358,D,Z,935,0.103496292,14-03-2022
34,277,A,Z,296,0.068499458,15-03-2022
24,969,D,X,857,0.195349533,16-03-2022
13,382,C,Y,564,0.036704248,17-03-2022
6,684,D,X,771,0.103513963,18-03-2022
39,454,C,Y,299,0.002936952,19-03-2022
2,425,D,X,636,0.295576285,20-03-2022
11,369,A,Z,181,0.265406016,21-03-2022
7,381,C,Z,714,0.051230969,22-03-2022
7,922,D,Y,357,0.077380595,23-03-2022
39,120,D,Z,841,0.095091743,24-03-2022
76,967,B,Y,383,0.105188452,25-03-2022
86,766,D,Y,776,0.129086705,26-03-2022
51,275,A,Z,938,0.230088956,27-03-2022
52,472,C,Z,670,0.195917484,28-03-2022
3,70,B,Y,433,0.281490644,29-03-2022
77,971,C,X,105,0.276386554,30-03-2022
30,868,A,X,340,0.129443221,31-03-2022
10,822,A,Y,892,0.146616194,01-04-2022
73,307,A,Z,618,0.181797892,02-04-2022
6,277,B,X,462,0.103228016,03-04-2022
54,509,D,X,853,0.121301847,04-04-2022
66,65,A,Y,986,0.02242722,05-04-2022
44,430,D,X,565,0.07562515,06-04-2022
80,608,C,X,790,0.090063594,07-04-2022
63,8,B,X,433,0.039723952,08-04-2022
77,593,A,Y,586,0.275414675,09-04-2022
48,612,B,X,937,0.151732446,10-04-2022
77,614,C,Y,716,0.061120429,11-04-2022
22,338,D,Z,362,0.274576579,12-04-2022
19,959,A,Y,952,0.221245661,13-04-2022
90,184,B,Z,407,0.074799341,14-04-2022
14,849,C,X,512,0.094577054,15-04-2022
95,917,A,Z,273,0.154332018,16-04-2022
93,633,C,Z,833,0.1723969,17-04-2022
86,292,B,Z,533,0.165472,18-04-2022
7,164,D,Z,899,0.214568531,19-04-2022
49,24,C,Y,476,0.181757504,20-04-2022
41,473,D,Y,393,0.182979992,21-04-2022
27,826,A,X,483,0.270759851,22-04-2022
31,139,D,Z,319,0.093427028,23-04-2022
6,662,D,Z,796,0.189706519,24-04-2022
16,597,D,X,142,0.13488295,25-04-2022
64,874,D,Z,825,0.223389176,26-04-2022
38,220,D,X,780,0.007057459,27-04-2022
60,149,D,X,815,0.277238878,28-04-2022
96,358,B,Z,617,0.194693413,29-04-2022
97,368,B,Y,973,0.007892424,30-04-2022
81,469,D,Y,110,0.016062805,01-05-2022
33,595,C,Y,879,0.244617469,02-05-2022
63,20,B,Z,518,0.10814488,03-05-2022
11,331,C,X,771,0.111934782,04-05-2022
13,72,B,Y,296,0.286181712,05-05-2022
94,427,A,X,511,0.25698586,06-05-2022
65,448,D,Y,139,0.002217073,07-05-2022
30,618,A,Y,509,0.205376984,08-05-2022
91,480,A,X,550,0.274031852,09-05-2022
23,463,D,X,357,0.285984445,10-05-2022
20,350,A,X,333,0.276086745,11-05-2022
6,692,B,Y,402,0.130924246,12-05-2022
37,116,A,Z,440,0.238152267,13-05-2022
84,32,D,Z,144,0.153347684,14-05-2022
6,930,B,X,973,0.120925648,15-05-2022
93,991,B,X,235,0.127433445,16-05-2022
77,104,B,Z,237,0.218317317,17-05-2022
27,375,B,Z,951,0.134237696,18-05-2022
84,418,C,Y,412,0.191057538,19-05-2022
13,636,A,Z,394,0.119885893,20-05-2022
8,30,C,X,913,0.284138789,21-05-2022
53,905,C,X,839,0.153505038,22-05-2022
81,420,B,Z,788,0.080558758,23-05-2022
30,647,A,X,925,0.232895906,24-05-2022
1,329,C,X,758,0.199225325,25-05-2022
88,256,B,Z,534,0.19866337,26-05-2022
80,366,A,Z,263,0.13290995,27-05-2022
75,163,C,Z,364,0.131919644,28-05-2022
4,203,A,Y,586,0.059276069,29-05-2022
62,447,D,Y,571,0.01418108,30-05-2022
68,955,B,Z,116,0.265847795,31-05-2022
17,245,A,X,364,0.255831872,01-06-2022
74,819,A,Z,799,0.118248444,02-06-2022
85,615,C,X,473,0.070836219,03-06-2022
57,793,A,Y,336,0.193829068,04-06-2022
63,574,C,Z,663,0.23746408,05-06-2022
57,922,C,Y,380,0.043096365,06-06-2022
49,223,A,Z,652,0.072972859,07-06-2022
18,586,D,Y,633,0.14893035,08-06-2022
58,693,C,Z,575,0.031715797,09-06-2022
10,671,A,Z,944,0.127815282,10-06-2022
63,300,A,Z,856,0.121382628,11-06-2022
80,483,C,X,463,0.189407059,12-06-2022
79,156,B,Y,589,0.198642179,13-06-2022
34,256,B,Z,614,0.289804201,14-06-2022
5,776,D,Y,135,0.052286752,15-06-2022
17,410,A,Y,508,0.025316863,16-06-2022
72,977,A,X,939,0.164548307,17-06-2022
63,693,D,Y,367,0.095045055,18-06-2022
24,821,C,n,,0.019216814,19-06-2022
92,365,D,Y,139,0.05079012,20-06-2022
8,963,C,X,435,0.098036099,21-06-2022
23,439,C,X,908,0.036834212,22-06-2022
99,415,D,Y,326,0.250487965,23-06-2022
31,773,B,X,453,0.286449483,24-06-2022
81,585,D,Y,394,0.250224856,25-06-2022
28,881,B,X,596,0.132988645,26-06-2022
48,789,D,X,744,0.277967044,27-06-2022
12,432,D,X,560,0.14971573,28-06-2022
88,226,A,X,774,0.039714363,29-06-2022
79,702,C,Z,256,0.284351798,30-06-2022
31,839,C,Z,465,0.234910118,01-07-2022
91,504,B,Y,211,0.015342728,02-07-2022
35,798,C,X,777,0.291021015,03-07-2022
55,455,A,Y,430,0.185520338,04-07-2022
82,250,B,Z,582,0.27726274,05-07-2022
36,677,C,X,327,0.292500467,06-07-2022
72,475,C,Z,937,0.216551147,07-07-2022
60,546,C,X,315,0.159868542,08-07-2022
38,469,D,X,214,0.25579208,09-07-2022
69,976,A,Y,125,0.292009343,10-07-2022
54,825,C,Y,122,0.153903734,11-07-2022
14,524,B,X,514,0.078624839,12-07-2022
20,528,B,Y,190,0.292467169,13-07-2022
9,634,B,Y,290,0.270179021,14-07-2022
97,747,C,Z,454,0.03481113,15-07-2022
82,406,C,X,507,0.218984525,16-07-2022
70,92,D,X,214,0.13031523,17-07-2022
2,44,B,Y,212,0.199051926,18-07-2022
30,851,A,X,519,0.127460193,19-07-2022
6,651,A,Z,754,0.212460375,20-07-2022
81,269,D,Z,513,0.052258091,21-07-2022
41,689,D,Y,434,0.18520478,22-07-2022
23,759,A,X,183,0.10705177,23-07-2022
31,375,C,Z,390,0.145142277,24-07-2022
20,627,A,Z,145,0.297022609,25-07-2022
5,3,D,X,410,0.219060784,26-07-2022
21,460,A,Y,197,0.029001984,27-07-2022
75,391,A,Y,929,0.042101977,28-07-2022
68,866,B,Z,702,0.104610089,29-07-2022
87,216,D,Y,936,0.010269532,30-07-2022
61,886,D,Z,567,0.065700636,31-07-2022
94,234,A,Z,209,0.196032842,01-08-2022
42,223,C,Z,515,0.031931945,02-08-2022
41,190,D,X,986,0.191934964,03-08-2022
61,704,C,X,898,0.193300031,04-08-2022
82,667,C,Z,594,0.136453459,05-08-2022
52,249,C,Z,518,0.204111277,06-08-2022
41,43,A,X,475,0.095751853,07-08-2022
60,729,B,Y,212,0.27422522,08-08-2022
95,900,D,Z,645,0.249251258,09-08-2022
30,85,D,Y,615,0.254771391,10-08-2022
98,344,C,X,771,0.279810636,11-08-2022
95,384,B,Y,609,0.128476473,12-08-2022
38,844,D,Y,212,0.007340752,13-08-2022
89,517,A,Y,769,0.175430179,14-08-2022
17,950,D,Z,901,0.112370775,15-08-2022
40,684,B,Y,289,0.281829896,16-08-2022
30,755,D,X,563,0.035608159,17-08-2022
66,327,A,Y,961,0.109200695,18-08-2022
24,222,A,Z,425,0.199457434,19-08-2022
73,75,C,Y,489,0.096409828,20-08-2022
1,89,B,X,353,0.005424068,21-08-2022
88,187,C,Z,744,0.223729685,22-08-2022
38,214,B,Z,778,0.239251436,23-08-2022
64,714,B,Y,581,0.15646804,24-08-2022
27,935,C,Z,983,0.279102621,25-08-2022
90,331,C,Z,514,0.185441644,26-08-2022
90,202,A,X,600,0.196281742,27-08-2022
7,294,D,X,999,0.079987429,28-08-2022
89,588,B,X,737,0.054173583,29-08-2022
80,532,C,X,577,0.282980237,30-08-2022
42,485,A,X,112,0.080697764,31-08-2022
18,816,D,Z,375,0.221176125,01-09-2022
81,822,D,Y,627,0.101354234,02-09-2022
44,573,D,X,113,0.091576171,03-09-2022
70,243,B,X,454,0.099679853,04-09-2022
20,431,B,X,440,6.24E-05,05-09-2022
23,507,A,X,383,0.046121235,06-09-2022
12,158,B,Y,567,0.202757582,07-09-2022
12,29,A,Z,450,0.111466113,08-09-2022
34,936,A,Y,337,0.021987634,09-09-2022
8,711,B,Y,183,0.180588762,10-09-2022
27,387,A,Y,322,0.196530727,11-09-2022
49,522,B,Z,325,0.080282117,12-09-2022
72,228,B,Y,599,0.115065772,13-09-2022
55,9,B,Z,633,0.251182421,14-09-2022
97,521,C,Y,565,0.179632779,15-09-2022
83,260,C,Z,423,0.175075321,16-09-2022
88,209,D,Z,498,0.257175958,17-09-2022
22,457,B,X,216,0.170762185,18-09-2022
3,202,B,Z,155,0.210823738,19-09-2022
9,28,C,Y,838,0.264824525,20-09-2022
11,759,C,X,885,0.212511231,21-09-2022
6,280,C,Z,201,0.292651019,22-09-2022
39,766,D,Y,934,0.271639627,23-09-2022
39,245,C,X,826,0.022753623,24-09-2022
66,284,B,Y,157,0.238245486,25-09-2022
60,59,B,Y,419,0.276915621,26-09-2022
37,795,D,X,,,27-09-2022
6,156,C,X,618,0.104799133,28-09-2022
6,65,A,Z,840,0.178387109,29-09-2022
39,834,B,X,569,0.296404463,30-09-2022
36,919,A,X,303,0.006438265,01-10-2022
89,800,D,Z,943,0.150379257,02-10-2022
50,659,B,Z,919,0.082129702,03-10-2022
80,885,A,Z,210,0.14941075,04-10-2022
85,538,C,Z,443,0.247534426,05-10-2022
10,581,C,Y,881,0.007864489,06-10-2022
5,433,D,X,727,0.265916007,07-10-2022
50,589,B,X,219,0.124209128,08-10-2022
25,765,D,Z,188,0.160364142,09-10-2022
95,947,A,Z,427,0.183065957,10-10-2022
3,641,C,X,987,0.032300833,11-10-2022
84,429,C,X,265,0.164430739,12-10-2022
4,634,D,X,326,0.161556246,13-10-2022
78,980,C,Y,359,0.251592767,14-10-2022
12,630,A,Y,865,0.026471019,15-10-2022
14,892,B,Y,790,0.150790123,16-10-2022
82,55,C,Z,566,0.017798666,17-10-2022
27,416,B,Y,665,0.261135164,18-10-2022
71,773,B,Z,169,0.174088941,19-10-2022
48,104,C,Y,531,0.056475637,20-10-2022
99,106,B,X,322,0.225306443,21-10-2022
22,730,B,Z,793,0.145404176,22-10-2022
21,558,B,Z,341,0.033812042,23-10-2022
43,349,D,X,487,0.128153131,24-10-2022
58,790,C,X,236,0.162097067,25-10-2022
18,679,A,Y,749,0.232118016,26-10-2022
90,920,D,X,994,0.109553821,27-10-2022
86,440,D,Z,188,0.015330858,28-10-2022
56,287,B,Z,661,0.027620622,29-10-2022
69,741,D,Z,130,0.10452652,30-10-2022
99,737,C,Z,559,0.259473415,31-10-2022
12,428,C,Y,290,0.08125227,01-11-2022
99,997,C,X,486,0.050772222,02-11-2022
98,144,B,X,532,0.104113186,03-11-2022
20,541,B,Y,440,0.041326367,04-11-2022
12,248,B,Y,275,0.076264125,05-11-2022
98,650,C,X,367,0.072727044,06-11-2022
26,935,C,Y,324,0.295461172,07-11-2022
98,494,C,Z,896,0.294943054,08-11-2022
96,590,B,X,343,0.103762753,09-11-2022
46,795,C,Z,713,0.189203021,10-11-2022
7,126,D,Z,335,0.101716348,11-11-2022
90,452,C,Z,265,0.263698971,12-11-2022
89,364,A,X,394,0.016674789,13-11-2022
39,808,A,Z,903,0.103075535,14-11-2022
52,612,B,Z,547,0.067903772,15-11-2022
17,25,D,Y,765,0.247883975,16-11-2022
24,484,B,X,921,0.076161488,17-11-2022
91,282,A,Y,191,0.060813094,18-11-2022
4,357,B,Y,568,0.129519542,19-11-2022
91,842,C,X,158,0.12078448,20-11-2022
47,281,D,X,190,0.232625814,21-11-2022
30,473,C,X,506,0.093211981,22-11-2022
3,274,C,Z,282,0.26288748,23-11-2022
6,803,C,Z,551,0.165602941,24-11-2022
72,832,D,Z,634,0.175644678,25-11-2022
16,827,D,Y,769,0.225625073,26-11-2022
79,534,C,Y,931,0.251136136,27-11-2022
36,598,D,Z,797,0.084434267,28-11-2022
53,249,A,X,723,0.252426888,29-11-2022
8,280,B,X,854,0.039960373,30-11-2022
52,110,C,Z,969,0.26073772,01-12-2022
52,331,C,X,784,0.19730491,02-12-2022
30,656,D,Z,868,0.044095766,03-12-2022
56,742,D,X,842,0.276217964,04-12-2022
12,422,D,Z,304,0.200509088,05-12-2022
68,95,D,Y,307,0.241231462,06-12-2022
78,647,C,Y,592,0.170708278,07-12-2022
56,479,D,Y,559,0.216002001,08-12-2022
89,743,C,X,465,0.104120856,09-12-2022
69,930,D,Y,603,0.22093017,10-12-2022
87,841,D,X,821,0.212623651,11-12-2022
58,760,B,Z,939,0.085357879,12-12-2022
94,460,B,X,377,0.176316001,13-12-2022
12,672,D,Z,123,0.063696444,14-12-2022
79,363,C,Y,967,0.075833197,15-12-2022
83,246,A,Z,622,0.031521304,16-12-2022
90,30,C,X,274,0.182282221,17-12-2022
4,127,B,Y,473,0.102558368,18-12-2022
38,475,D,Y,885,0.144117927,19-12-2022
8,678,B,Y,623,0.054041991,20-12-2022
30,266,C,X,139,0.289634321,21-12-2022
79,992,B,Y,652,0.039299153,22-12-2022
12,128,B,X,291,0.281538155,23-12-2022
74,694,D,Y,492,0.213587912,24-12-2022
12,594,D,Y,283,0.154722465,25-12-2022
17,986,B,X,144,0.25892251,26-12-2022
61,19,A,Y,584,0.037516322,27-12-2022
64,483,C,Z,451,0.099633458,28-12-2022
60,841,C,X,629,0.068958986,29-12-2022
2,971,D,Z,464,0.164329038,30-12-2022
19,641,D,Y,358,0.247854197,31-12-2022
54,162,B,Z,918,0.23494034,01-01-2023
29,94,D,Z,235,0.14182972,02-01-2023
65,972,A,Y,185,0.089262407,03-01-2023
86,867,A,Y,101,0.118813213,04-01-2023
89,978,A,Y,,0.298560696,05-01-2023
74,332,D,Z,554,0.297962251,06-01-2023
9,976,C,X,979,0.200266905,07-01-2023
83,486,D,Z,494,0.026683847,08-01-2023
12,504,C,Z,813,0.245877815,09-01-2023
93,338,A,Y,730,0.143466861,10-01-2023
52,838,C,X,156,0.030655014,11-01-2023
82,268,A,Z,945,0.15290421,12-01-2023
56,771,C,Y,170,0.181691107,13-01-2023
16,890,A,Z,862,0.054122223,14-01-2023
4,923,D,Y,764,0.19863709,15-01-2023
89,937,D,Y,110,0.093173026,16-01-2023
86,26,D,X,598,0.13258649,17-01-2023
29,588,C,X,222,0.248767404,18-01-2023
59,360,C,Z,530,0.195477723,19-01-2023
86,122,D,Y,518,0.286316317,20-01-2023
79,397,D,X,804,0.208546816,21-01-2023
66,727,C,Z,961,0.153229303,22-01-2023
77,341,B,Y,641,0.176249383,23-01-2023
12,417,D,Y,729,0.00921757,24-01-2023
26,58,A,Y,559,0.226105644,25-01-2023
12,567,A,Y,573,0.116789948,26-01-2023
91,2,A,X,192,0.143055438,27-01-2023
35,566,D,Y,764,0.093085535,28-01-2023
2,788,B,X,908,0.289813241,29-01-2023
17,591,C,Y,898,0.063683599,30-01-2023
2,766,C,X,340,0.260642184,31-01-2023
17,44,B,X,836,0.070024018,01-02-2023
34,84,C,Z,224,0.264268856,02-02-2023
34,202,A,Z,651,0.271840522,03-02-2023
45,946,B,X,591,0.27257905,04-02-2023
41,933,B,Z,965,0.032712379,05-02-2023
73,35,A,Y,453,0.254371749,06-02-2023
78,391,C,Y,961,0.061718396,07-02-2023
84,764,B,Z,595,0.016429288,08-02-2023
33,891,C,Z,499,0.185399795,09-02-2023
24,22,D,X,985,0.165203667,10-02-2023
69,934,A,X,626,0.255908345,11-02-2023
32,979,A,Y,542,0.253828998,12-02-2023
23,849,C,X,346,0.116218763,13-02-2023
65,199,D,Y,539,0.049635242,14-02-2023
32,464,A,Y,377,0.063420765,15-02-2023
80,112,D,X,673,0.022912121,16-02-2023
84,935,D,X,232,0.084120552,17-02-2023
16,618,B,X,997,0.027967208,18-02-2023
52,78,B,Y,756,0.280532621,19-02-2023
13,954,B,Y,379,0.044792136,20-02-2023
46,789,A,X,758,0.040006432,21-02-2023
11,770,B,Z,784,0.035167758,22-02-2023
81,433,C,X,700,0.215338683,23-02-2023
71,431,C,X,308,0.109809275,24-02-2023
22,310,D,Y,771,0.086873219,25-02-2023
95,543,D,Z,260,0.079848722,26-02-2023
68,290,D,X,963,0.204782874,27-02-2023
81,840,A,Z,947,0.23707143,28-02-2023
65,180,C,Z,504,0.008780723,01-03-2023
2,308,A,Y,136,0.154082411,02-03-2023
51,303,A,Y,156,0.008853478,03-03-2023
97,629,D,Z,332,0.259884669,04-03-2023
83,351,B,Z,847,0.287440467,05-03-2023
83,854,D,X,985,0.003444211,06-03-2023
58,559,C,Y,532,0.087228335,07-03-2023
23,964,C,X,514,0.147542211,08-03-2023
16,233,D,Z,440,0.034582519,09-03-2023
16,666,D,Z,276,0.063248421,10-03-2023
